保险顾问/财务规划师,中国平安人寿保险股份有限公司广州市天河支公司优才部,大专,15K-20K,"['快速晋升', '综合金融', '收入公平', '出国旅游', '晋升透明']",不限
项目专员,赛业(广州)生物科技有限公司,本科,6K-8K,"['五险一金', '年底双薪', '绩效奖金', '交通补助', '餐补']",不限
现场质检员（QC）,广州卡士德汽车用品有限公司,中专,4K-6K,"['绩效奖金', '全勤奖', '包吃', '包住', '带薪年假']",1-3年
亚马逊德语销售,开平市嘉顿卫浴有限公司,大专,5K-8K,"['绩效奖金', '周末双休', '节日福利', '员工旅游']",不限
策略总监,广州金燕达观文化传播有限公司,本科,15K-22K,"['五险一金', '餐补', '弹性工作', '节日福利', '带薪年假']",5-10年
校长,广州市桐音乐器有限公司,本科,10K-15K,"['绩效奖金', '年终分红', '股票期权', '五险一金', '交通补助']",1-3年
产品开发,广州梓鲲电子有限公司,大专,8K-10K,"['无试用期', '五险一金', '年底双薪', '绩效奖金', '弹性工作']",1-3年
PHP网站架构师/可无经验,新东方信用管理有限公司,中技,4K-6K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '带薪年假']",不限
税务会计,广东逸联实业有限公司,大专,5.5K-7K,"['全勤奖', '补充医疗保险', '员工旅游', '节日福利', '带薪年假']",3-5年
初小数学老师,广州市学乐教育信息咨询有限公司,本科,8K-10K,"['五险一金', '绩效奖金', '带薪年假', '员工旅游', '节日福利']",1-3年
行政文员/行政助理,广州市富诚装饰纸品有限公司,中专,2.5K-3.5K,[],不限
综合档案整理项目经理,广东亚齐信息技术股份有限公司,大专,8K-10K,"['项目奖金', '绩效奖金', '五险一金', '节日福利', '公司重点项目']",3-5年
高中数学教师,广州市学乐教育信息咨询有限公司,本科,10K-15K,"['五险一金', '带薪年假', '员工旅游', '节日福利']",1-3年
软件助理工程师,深圳市精杰科技有限公司,大专,10K-20K,"['年终分红', '五险一金', '年底双薪', '绩效奖金', '带薪年假']",1-3年
综合档案整理项目组长,广东亚齐信息技术股份有限公司,大专,4K-6K,"['节日福利', '意外保险', '五险一金', '公司重点项目', '餐补']",3-5年
摄影/后期制作,广州睿豪皮具实业有限公司,大专,8K-10K,"['五险一金', '年底双薪', '绩效奖金', '包吃', '包住']",不限
项目部经理,广州建通测绘地理信息技术股份有限公司,大专,10K-15K,[],5-10年
化验员QC(提供食宿）,广东福寿仙健康制药有限公司,本科,2K-4K,"['五险一金', '包吃', '节日福利']",不限
生产跟单员,广州美利康光电科技有限公司,大专,4K-6K,"['绩效奖金', '全勤奖', '包吃', '包住', '餐补']",1-3年
高薪+高提成,学车了么(广州)汽车机动车驾驶员培训有限公司,学历不限,6K-8K,"['五险一金', '绩效奖金', '节日福利', '不加班', '定期团建']",不限
地推经理,学车了么(广州)汽车机动车驾驶员培训有限公司,学历不限,8K-10K,"['五险一金', '绩效奖金', '节日福利', '不加班', '定期团建']",不限
业务员销售,学车了么(广州)汽车机动车驾驶员培训有限公司,学历不限,8K-10K,"['五险一金', '绩效奖金', '节日福利', '不加班', '定期团建']",不限
提成高+易促成,学车了么(广州)汽车机动车驾驶员培训有限公司,学历不限,8K-10K,"['五险一金', '绩效奖金', '节日福利', '不加班', '定期团建']",不限
起重检验员（特种设备）,中星检测集团有限公司,大专,8K-15K,"['五险一金', '交通补助', '餐补', '带薪年假', '节日福利']",1-3年
高级设计工程师,广东卓亚电气实业有限公司,本科,5K-8K,"['周末双休', '五险一金', '包吃', '通讯补助', '高温补贴']",3-5年
采购专员,广州市艾涛普电子有限公司,大专,3K-4.5K,"['五险一金', '大小周']",1-3年
开票员收货员,广州超胜物流有限公司,中专,3.5K-4.2K,"['包吃', '住房补贴']",1-3年
底薪7200储备管理人员  朝九晚六  五险一金,深圳市乐有家控股集团有限公司,大专,9K-17K,"['五险一金', '绩效奖金', '房补', '餐补', '交通补助']",不限
在线销售/15点提成+奖金/双休/包吃包住,深圳市盛帝森科技有限公司,学历不限,8K-10K,"['周末双休', '年底双薪', '带薪年假', '全勤奖', '员工旅游']",不限
后期制作（广州）,微传播(北京)网络科技股份有限公司,大专,4K-8K,"['五险一金', '餐补', '带薪年假', '弹性工作', '定期体检']",1-3年
ios开发工程师,广州购翠网科技有限公司,大专,11K-16K,"['五险一金', '绩效奖金', '年终分红', '股票期权', '餐补']",1-3年
初小语文老师,广州市学乐教育信息咨询有限公司,本科,8K-10K,"['五险一金', '绩效奖金', '带薪年假', '员工旅游', '节日福利']",1-3年
外贸跟单助理（薪资4k起+购买五险一金）,广州迅源贸易有限公司,学历不限,4.5K-6K,"['五险一金', '年底双薪', '绩效奖金', '年终分红', '全勤奖']",不限
质检员,广东联续赢信息科技有限公司,中专,7K-9K,"['五险一金', '节日福利', '包住', '包吃', '全勤奖']",3-5年
环保工程师,广州尚洁环保科技有限公司,本科,6K-8K,"['五险一金', '餐补', '房补', '交通补助', '通讯补助']",不限
平面设计（美工）,广州飞通信息科技有限公司,中专,3.5K-5.5K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '定期体检']",1-3年
采购员,广东康美药业有限公司,大专,4K-8K,"['五险一金', '绩效奖金', '交通补助', '餐补', '通讯补助']",1-3年
资料员/资料主管（房建、市政）,广州市晟泰建筑劳务有限公司,学历不限,5K-10K,[],不限
Android移动端开发,广东广凌信息科技股份有限公司,本科,7K-12K,"['五险一金', '全勤奖', '带薪年假', '弹性工作', '定期体检']",1-3年
中餐厨师,广州馨园酒店管理有限公司,学历不限,4K-6K,"['包吃', '包住']",5-10年
测量员/测量工程师/测量技术员,广东卓亚电气实业有限公司,大专,4.5K-7K,"['周末双休', '五险一金', '通讯补助', '高温补贴', '交通补助']",3-5年
c++开发工程师,广州市申迪计算机系统有限公司,本科,10K-20K,[],1-3年
广州销售岗位招聘应届毕业大学生 底薪7200,深圳市乐有家控股集团有限公司,大专,7.2K-13K,"['五险一金', '绩效奖金', '通讯补助', '每年多次调薪', '节日福利']",无经验
高级java开发工程师,广州市新添吉纺织品有限公司,大专,9K-18K,"['餐补', '带薪年假', '定期团建', '周末双休']",5-10年
短视频运营专员,膜法世家,学历不限,7K-8K,"['全勤奖', '节日福利', '员工旅游', '五险一金', '包住']",1-3年
现场施工管理/机电工程师/项目经理,广东卓亚电气实业有限公司,大专,5K-8K,"['周末双休', '五险一金', '绩效奖金', '餐补', '通讯补助']",3-5年
商务拓展专员 9k基本薪资+名校同事,居理新房,本科,10K-15K,"['创业公司', '五险一金', '绩效奖金', '加班补助', '全勤奖']",不限
学而思1对1（爱智康）英语教师,北京世纪好未来教育科技有限公司,本科,8K-15K,"['五险一金', '弹性工作', '定期体检', '员工旅游', '节日福利']",不限
【底薪5400+提成+周末双休】中国平安+销售+储备团队长,中国平安人寿保险股份有限公司广东分公司天河营销服务部董艳玲,大专,10K-15K,"['绩效奖金', '弹性工作', '补充医疗保险', '定期体检', '员工旅游']",不限
高薪服装外贸业务员,广州铭门服装有限公司,大专,5K-10K,"['全勤奖', '绩效奖金', '弹性工作', '不加班', '社保']",不限
高中数学教师,北京世纪好未来教育科技有限公司,本科,4K-7K,"['节日福利', '弹性工作', '每年多次调薪', '不加班', '无试用期']",不限
采购专员,山东唐弓集团有限公司,学历不限,4K-6K,"['五险一金', '节日福利', '餐补', '不加班', '绩效奖金']",不限
执业药师/店长,广东康美药业有限公司,中专,4K-8K,"['五险一金', '绩效奖金', '加班补助', '全勤奖', '包住']",不限
驻外质检（五险一金）,广州市汉斯达五金有限公司,大专,4K-6K,"['五险一金', '绩效奖金', '带薪年假', '员工旅游', '定期体检']",3-5年
幕墙项目经理,广州鼎晟幕墙工程有限公司,大专,6K-8K,"['五险一金', '包住', '餐补', '员工旅游', '节日福利']",3-5年
学而思一对一签约教师,北京世纪好未来教育科技有限公司,本科,8K-10K,"['节日福利', '弹性工作', '员工旅游', '定期团建', '不加班']",不限
生产主管,广州市美帮祈富文仪有限公司,中专,6K-8K,"['绩效奖金', '全勤奖', '带薪年假', '节日福利', '五险']",3-5年
资深质检员,广州市汉斯达五金有限公司,中专,4K-6K,"['五险一金', '绩效奖金', '带薪年假', '员工旅游', '定期体检']",3-5年
啊里巴巴外贸业务员包吃包住薪资过万,广州玥豪服装有限公司,本科,8K-10K,"['餐补', '房补', '包吃', '包住', '节日福利']",不限
电商采购,广州巨鑫网络科技有限公司,学历不限,3.5K-4.5K,"['节日福利', '员工旅游', '包吃']",不限
质检员,广州笔匠化妆品有限公司,高中,3.5K-5K,[],无经验
资深消费者研究顾问,乐麦信息技术(杭州)有限公司,本科,10K-20K,"['试用期全额', '定期团建', '弹性工作', '五险一金', '年底双薪']",1-3年
语文老师,北京世纪好未来教育科技有限公司,本科,4K-7K,"['节日福利', '弹性工作', '公司重点项目', '无试用期', '大牛带队']",不限
化学分析研究员,广州安岩仁医药科技有限公司,本科,5K-7K,"['节日福利', '年终分红', '旅游', '定期体检', '生日会']",3-5年
急聘高中数学老师（全职、兼职）,广州市学时教育科技有限公司,本科,10K-15K,"['弹性工作', '节日福利']",不限
小学数学教师,北京世纪好未来教育科技有限公司,本科,4K-7K,"['节日福利', '弹性工作', '全勤奖', '员工旅游', '带团队']",不限
ebay产品开发,广州纽拓科技有限公司,大专,6K-8K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '股票期权']",1年以下
化妆品研发工程师,广州市歌丽丝化妆品有限公司,本科,7K-13K,"['节日福利', '每年多次调薪', '五险一金', '包吃', '包住']",3-5年
客服专员,福州东泽医疗器械有限公司,大专,3.5K-5K,"['五险一金', '周末双休', '绩效奖金', '加班补助', '带薪年假']",1-3年
品质主管,阿尔派电子(中国)有限公司,本科,6K-10K,"['五险一金', '绩效奖金', '加班补助', '通讯补助', '带薪年假']",3-5年
快餐店炒锅,广东瀚森酒店管理有限公司,学历不限,3.8K-5K,"['五险一金', '包吃', '包住', '带薪年假', '补充医疗保险']",1-3年
网络销售+高薪高提成+包住,广州瑞鑫商品信息咨询有限公司,大专,8K-15K,"['员工旅游', '节日福利', '绩效奖金', '带薪年假', '包住']",1-3年
大客户销售总监,北京北大软件工程股份有限公司,本科,50K-70K,"['五险一金', '绩效奖金', '餐补', '节日福利']",5-10年
金融团队经理,广州捌贰捌信息咨询有限公司,大专,10K-15K,"['五险一金', '全勤奖', '节日福利', '员工旅游', '餐补']",1-3年
注册专员,广州永士达医疗科技有限责任公司,本科,8K-10K,"['五险一金', '带薪年假', '定期体检', '员工旅游', '周末双休']",1-3年
M3D建模讲师-应届生+提供住宿,广州潭州教育网络科技有限公司,大专,5K-10K,"['五险一金', '绩效奖金', '节日福利', '带薪年假', '包住']",1-3年
RP6 广发证券后台普通坐席专员,诚伯信息有限公司,大专,3K-5K,"['五险一金', '高温补贴', '周末双休', '午餐补贴', '交通补贴']",不限
供应商开发 汽配,广州广颖创网络科技有限公司,大专,6K-8K,"['五险一金', '全勤奖', '带薪年假', '节日福利', '周末双休']",1-3年
客服主管,广州六一信息科技有限公司,本科,6K-8K,"['五险一金', '带薪年假', '定期体检', '周末双休', '餐补']",3-5年
助理工程师（研发部）,广州市申迪计算机系统有限公司,大专,5K-8K,[],1-3年
医药销售代表/主管/经理/总监,广州圣幸健康科技有限公司,大专,8K-15K,"['五险一金', '全勤奖', '带薪年假', '节日福利', '丰厚年张奖']",1-3年
技术员,广州市茁越贸易有限公司,大专,4K-5K,"['节日福利', '五险', '员工旅游', '不加班', '大小周']",1-3年
外贸业务员,广州市酷迪五金制品有限公司,大专,8K-10K,"['五险一金', '全勤奖', '绩效奖金', '弹性工作', '节日福利']",1-3年
施工员,深圳时代装饰股份有限公司,大专,4K-6K,"['五险一金', '年底双薪', '包住', '节日福利', '绩效奖金']",1-3年
企业风险管理师/家庭风险规划师,中国人民人寿保险股份有限公司广州分公司黄埔区支公司新立方部,大专,10K-15K,"['绩效奖金', '全勤奖', '弹性工作', '不加班', '无试用期']",不限
机电设计主管,安徽未名实验室科技有限公司,本科,8K-12K,"['五险一金', '带薪年假', '包吃', '员工旅游', '周末双休']",5-10年
高级运营经理/运营专家,北京宝润兴业科技股份有限公司,本科,20K-30K,"['五险一金', '绩效奖金', '定期体检', '带薪年假', '节日福利']",5-10年
诚聘外贸业务员（国内外展会+社保）,广州市禾达货架有限公司,大专,4K-8K,"['五险一金', '带薪年假', '弹性工作', '员工旅游', '节日福利']",不限
信用卡催收员,北京互连众信科技有限公司广州分公司,大专,8K-10K,"['五险一金', '绩效奖金', '带薪年假']",1-3年
生产工人,广州相宜化妆品有限公司,大专,3.5K-4K,"['餐补', '房补', '定期体检', '加班补助', '全勤奖']",不限
阿里培训专员,诚伯信息有限公司,大专,4K-6K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '周末双休']",1-3年
运营经理,嗨马乐动(广州)运动科技有限公司,大专,6K-8K,"['五险一金', '包吃', '包住']",3-5年
电商买手（朝九晚六）大小周,广州椿去湫来商贸有限公司,大专,4K-8K,"['全勤奖', '五险一金', '绩效奖金', '交通补助', '餐补']",1-3年
400客服主管,深圳卓正医疗投资咨询有限公司,大专,7K-12K,"['五险一金', '带薪年假', '弹性工作', '节日福利', '定期体检']",3-5年
产品专员,广州购翠网科技有限公司,大专,6K-8K,"['餐补', '加班补助', '绩效奖金', '员工旅游', '节日福利']",1年以下
外贸业务员,广州市龙鹂达音响电子有限公司,大专,8K-10K,"['包吃', '餐补', '房补', '节日福利']",不限
标准质检经理,广西东呈酒店管理有限公司,本科,8K-10K,"['五险一金', '年底双薪', '加班补助', '餐补', '交通补助']",不限
包装设计,膜法世家,学历不限,6K-8K,"['五险一金', '绩效奖金', '加班补助', '全勤奖', '包住']",不限
质检主管,青云谱区新二号街角服装店,大专,6K-8K,"['全勤奖', '包吃', '通讯补助', '定期体检', '出国游']",1-3年
新零售高级运营（母婴营养方向）,广州云养邦互联科技有限公司,学历不限,8K-10K,"['六险一金', '全额公积金', '周末双休', '弹性工作', '年底双薪']",3-5年
通信工程师,人天通信集团有限公司,大专,8K-12K,"['带薪年假', '通讯补助', '五险一金', '年终奖', '餐补']",3-5年
室内设计师/医院项目,广州弘熙医疗投资管理有限公司,本科,15K-20K,"['五险一金', '年底双薪', '绩效奖金', '通讯补助', '带薪年假']",1-3年
副秘书长,广东省公共安全技术防范协会,本科,10K-16K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '交通补助']",5-10年
测试工程师,广州市申迪计算机系统有限公司,本科,10K-16K,[],1-3年
微信化妆品销售（近地铁/13%高提成点）,广州伊蕾贸易有限公司,大专,8K-10K,"['年底双薪', '绩效奖金', '全勤奖', '带薪年假', '员工旅游']",不限
发货专员（组长储备）,广州市社道贸易有限公司,中专,3.5K-4.5K,"['员工旅游', '全勤奖', '节日福利', '加班补助', '弹性工作']",1-3年
大客户销售总监（广州）,北京北大软件工程股份有限公司,本科,50K-70K,"['五险一金', '餐补', '节日福利', '带薪年假', '通讯补助']",5-10年
仓库主管,广州市奥鑫美塑胶有限公司,中专,6K-8K,"['包吃', '包住', '绩效奖金', '五险一金']",5-10年
家装监理,广州正霆工程技术有限公司,学历不限,2.8K-5K,"['交通补助', '带薪年假', '节日福利', '每年多次调薪', '包住']",不限
服装售后客服+包吃包住+7.5小时,贝尔品牌运营管理(广州)有限公司,中专,3K-4K,"['绩效奖金', '节日福利', '包吃', '带薪年假', '包住']",1-3年
天猫客服主管,广州艾弗丽服饰有限公司,大专,6K-8K,"['绩效奖金', '节日福利', '五险一金', '餐补', '房补']",1-3年
9000起网络销售+不加班+社保,广州邦莱贸易有限公司,学历不限,9K-15K,"['绩效奖金', '全勤奖', '带薪年假', '节日福利', '员工旅游']",无经验
装饰工程项目主管,广州市正方装饰设计工程有限责任公司,中专,5K-8K,"['包住', '年终奖金', '高温补贴']",3-5年
淘宝客服+双休+3800,广州青迈信息技术有限公司,中专,4K-6K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '包住']",不限
仓库管理员配货员,广州盈君祺贸易有限公司,中专,4K-6K,"['带薪年假', '出国游', '五险一金', '年底双薪', '绩效奖金']",3-5年
阿里巴巴客服（急聘）,广州欧博化妆品有限公司,中专,4K-6K,"['包吃', '包住']",1-3年
验房工程师,广州正霆工程技术有限公司,学历不限,2.8K-4K,"['包住', '交通补助', '带薪年假', '员工旅游', '高温补贴']",不限
法规注册经理,广州永士达医疗科技有限责任公司,本科,10K-15K,[],无经验
医疗器械注册经理,广州永士达医疗科技有限责任公司,本科,10K-15K,"['五险一金', '带薪年假', '定期体检', '员工旅游', '周末双休']",3-5年
销售老虎招募中！！（5.1K+高提成）,北京华兴汇河文化交流有限公司,大专,5.1K-10K,"['绩效奖金', '全勤奖', '交通补助', '餐补', '房补']",不限
亚马逊精品运营,广州杰森克斯电子配件有限公司,大专,4K-8K,"['绩效奖金', '全勤奖', '节日福利', '年终奖', '员工旅游']",不限
汽车机修工,比亚迪汽车工业有限公司,学历不限,8K-10K,"['五险一金', '餐补', '节日福利']",不限
（天河）网络销售+社保,广州邦莱贸易有限公司,高中,8K-10K,"['绩效奖金', '全勤奖', '带薪年假', '节日福利', '员工旅游']",不限
行政实习生,广州六一信息科技有限公司,本科,2.2K-2.5K,"['五险一金', '带薪年假', '定期体检', '周末双休', '餐补']",无经验
部门助理,广州市申迪计算机系统有限公司,大专,5K-8K,"['年底双薪', '交通补助', '餐补', '通讯补助', '带薪年假']",1-3年
配送司机,广州市绿疆自动化设备有限公司,学历不限,4.5K-8K,"['年底双薪', '年终分红', '包吃', '包住', '交通补助']",1年以下
土建施工员,富力集团,学历不限,7K-10K,"['五险一金', '定期体检', '年终奖', '包吃', '包住']",1-3年
亚马逊/精品运营/6k+,广州鼎麟贸易有限公司,大专,7K-14K,"['全勤奖', '带薪年假', '员工旅游', '节日福利', '年终奖']",1-3年
速卖通客服,广州梓鲲电子有限公司,大专,4.5K-7K,"['五险一金', '年底双薪', '绩效奖金', '弹性工作', '带薪年假']",不限
游戏主美,广州微玩互动科技有限公司,本科,15K-30K,"['节日福利', '员工旅游', '弹性工作', '年终分红', '带薪年假']",5-10年
教学研发专员/总监助理,北京光环致成国际管理咨询股份有限公司,硕士,8K-10K,"['节日福利', '五险一金', '全勤奖', '餐补', '带薪年假']",1-3年
教师（小学数学）,广州远大信息发展有限公司,大专,6K-12K,"['五险一金', '绩效奖金', '股票期权', '包住', '餐补']",1-3年
技术支援工程师,中企网络通信技术有限公司广州分公司,大专,4.5K-8K,"['五险一金', '年终分红', '带薪年假', '补充医疗保险', '定期体检']",无经验
资深策划,广州米内可酒业有限公司,本科,6K-8K,"['五险一金', '带薪年假', '定期体检', '员工旅游', '节日福利']",1-3年
测试经理/主管,广州市申迪计算机系统有限公司,本科,10K-20K,"['五险一金', '年底双薪', '交通补助', '餐补', '通讯补助']",3-5年
施工图组长,广州博斯特设计有限公司,大专,4K-6K,"['14薪', '五险一金', '餐补', '每年多次调薪', '全勤奖']",3-5年
亚马逊Amazon 日语 运营/销售,广州杰森克斯电子配件有限公司,大专,4K-8K,"['高提成', '绩效奖金', '全勤奖', '节日福利', '年终奖']",不限
设计工程师（黄埔区，周末双休）,广东卓亚电气实业有限公司,本科,4K-6K,"['五险一金', '绩效奖金', '交通补助', '餐补', '通讯补助']",1-3年
项目经理,广州市嘉福园林建设有限公司,大专,10K-15K,"['五险一金', '年底双薪', '绩效奖金', '包吃', '包住']",5-10年
资深网络工程师,中企网络通信技术有限公司广州分公司,大专,10K-15K,"['五险一金', '年终分红', '补充医疗保险', '带薪年假', '节日福利']",3-5年
施工员\施工主管（房建、市政）,广州市晟泰建筑劳务有限公司,学历不限,5K-10K,[],3-5年
电话销售（高底薪+高提成+包吃包住）,广东千喜企业管理有限公司,学历不限,8K-12K,"['五险一金', '绩效奖金', '全勤奖', '包吃', '包住']",不限
制造品质工程师（PQE）,广州市诺米家居五金有限公司,大专,6K-8.5K,"['绩效奖金', '包吃', '房补', '员工旅游', '住房补贴']",3-5年
招滴滴司机月薪轻松过万,广州海洋汽车服务有限公司,学历不限,10K-15K,"['年终分红', '交通补助', '加班补助', '弹性工作', '定期团建']",不限
销售工程师,广东艾罗照明科技股份有限公司,学历不限,4.5K-9K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '包吃']",1-3年
高级项目经理,中审众环会计师事务所(特殊普通合伙)广东分所,本科,20K-30K,"['五险一金', '绩效奖金', '交通补助', '餐补', '房补']",3-5年
机电设计主管,安徽未名实验室科技有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '包吃', '周末双休', '员工旅游']",3-5年
新媒体运行/文案策划,广州沉品广告有限公司,本科,5K-10K,"['五险一金', '全勤奖', '带薪年假', '绩效奖金']",不限
质检员,广州市诺米家居五金有限公司,中专,3.5K-5K,"['绩效奖金', '包吃', '房补', '员工旅游', '住房补贴']",1-3年
项目经理,中审众环会计师事务所(特殊普通合伙)广东分所,本科,10K-15K,"['住房补贴', '五险一金', '绩效奖金', '交通补助', '通讯补助']",3-5年
业务助理,广东艾罗照明科技股份有限公司,大专,4.5K-6K,"['五险一金', '年底双薪', '绩效奖金', '全勤奖', '带薪年假']",不限
IT项目经理,中审众环会计师事务所(特殊普通合伙)广东分所,学历不限,10K-15K,"['五险一金', '交通补助', '餐补', '房补', '通讯补助']",不限
项目助理（SaaS医疗云HIS项目跟进过程管理晋升空间大双休,广州尚医网信息技术有限公司,本科,8K-15K,"['绩效奖金', '年终分红', '全勤奖', '通讯补助', '周末双休']",1-3年
总建筑师（珠海、深圳、广州）,珠海横琴国开投资有限公司,本科,20K-30K,"['五险一金', '绩效奖金', '包住', '餐补', '员工旅游']",5-10年
销售主管,广州聚泉电子商务有限公司,大专,10K-15K,"['全勤奖', '带薪年假', '绩效奖金', '加班补助']",1-3年
项目主管,广东科泽信息科技股份有限公司,大专,7K-9K,"['绩效奖金', '全勤奖', '带薪年假', '餐补', '交通补助']",5-10年
红酒销售,广州汇帝进出口贸易有限公司,学历不限,4K-8K,"['五险一金', '绩效奖金', '带薪年假', '节日福利']",不限
渠道会计运营经理,北京公瑾科技有限公司,大专,14K-18K,"['五险一金', '餐补', '带薪年假', '补充医疗保险', '节日福利']",5-10年
长租白领公寓工程监理（室内装修配置部分）,广州自如资产管理有限公司,本科,6K-8K,"['五险一金', '绩效奖金', '带薪年假', '餐补', '定期体检']",不限
跟单,沙河口区范普拉斯服饰工作室,学历不限,5K-8K,"['全勤奖', '带薪年假']",3-5年
英语教师,广州小象乐语教育科技有限公司,本科,6K-10K,"['五险一金', '绩效奖金', '餐补', '定期体检', '带薪年假']",1-3年
空间设计(包吃住),广州市绿奥环保科技有限公司,大专,4K-6K,"['包吃', '包住', '全勤奖', '带薪年假', '节日福利']",1-3年
业务主管/销售主管,广州艾雯思教育信息咨询有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '全勤奖', '带薪年假', '节日福利']",3-5年
策划经理,广州颜一生物科技有限公司,本科,15K-20K,"['五险一金', '绩效奖金', '全勤奖', '带薪年假', '定期团建']",5-10年
销售专员（岗前培训，高额提成，薪酬不封顶）,广州来钰贸易有限公司,大专,6K-12K,"['不加班', '员工旅游', '绩效奖金', '节日福利', '五险一金']",不限
机械设计工程师,广州暨嘉智能设备有限公司,大专,10K-15K,"['节日福利', '绩效奖金', '全勤奖', '员工旅游', '高温补贴']",3-5年
检验员,广州富玛医药科技股份有限公司,大专,3K-5K,"['五险一金', '节日福利', '定期体检', '带薪年假', '周末双休']",不限
园林,深圳市绿野装饰设计工程有限公司,大专,4K-6K,"['五险一金', '绩效奖金', '加班补助', '全勤奖', '包住']",不限
金融产品销售 周末双休 8k-12k,中国平安人寿保险股份有限公司广东分公司嘉禾营销服务部菁英部,大专,8K-12K,"['周末双休', '出国游', '节日福利', '员工旅游', '不加班']",不限
游戏编辑,广州铂锐盛途科技有限公司,大专,3K-4K,"['五险一金', '全勤奖', '交通补助', '加班补助', '带薪年假']",不限
视频制作剪辑,花样年华(广州)国际化妆品有限公司,大专,5K-10K,"['五险一金', '全勤奖', '周末双休', '定期团建', '出国游']",1-3年
质检(QC)人员,"King Crystal Co., Ltd.",中专,4K-6K,"['五险一金', '绩效奖金', '加班补助', '交通补助', '带薪年假']",1-3年
校长,广州天越教育咨询有限公司,大专,8K-10K,"['包住', '绩效奖金', '全勤奖', '交通补助', '餐补']",1-3年
新零售内容策划（母婴营养方向）,广州云养邦互联科技有限公司,本科,6K-10K,"['六险一金', '全额公积金', '周末双休', '弹性工作', '年底双薪']",1-3年
背景调查顾问助理,广州市八方锦程人力资源有限公司,大专,4K-6K,"['五险一金', '绩效奖金', '全勤奖', '弹性工作', '带薪年假']",无经验
外贸业务员（包住+无责任底薪+提成）,广州市彩诚电子科技有限公司,大专,4K-8K,"['五险一金', '年底双薪', '绩效奖金', '年终分红', '包住']",1-3年
英语翻译（兼职）,西安凌图译训翻译有限公司,本科,15K-20K,"['公司重点项目', '大牛带队', '绩效奖金', '加班补助', '弹性工作']",1-3年
视频剪辑师,广州爱拓电子产品有限公司,大专,6K-12K,"['五险一金', '绩效奖金', '包吃', '带薪年假']",1-3年
外贸专员（五险一金）,广州市钦泰科技有限公司,大专,4.5K-9K,"['五险一金', '绩效奖金', '餐补', '通讯补助', '带薪年假']",1-3年
招聘电子维修工程师,广州市名成资讯科技有限公司,学历不限,4K-6K,[],不限
背景调查助理（周末双休）,广东八方职信科技有限公司,大专,4K-6K,"['五险一金', '绩效奖金', '餐补', '带薪年假', '节日福利']",不限
项目管理工程师,广东卓亚电气实业有限公司,大专,6K-8K,"['五险一金', '绩效奖金', '餐补', '通讯补助', '带薪年假']",3-5年
java,揭阳钸马呼信息科技有限公司,大专,9K-18K,"['包吃', '包住', '年底双薪', '周末双休']",3-5年
机械工程师,广州市华粤管业有限公司,大专,6K-10K,"['全勤奖', '包吃', '包住', '弹性工作', '员工旅游']",3-5年
质检员,深圳时代装饰股份有限公司,大专,4K-6K,"['五险一金', '年底双薪', '年终分红', '带薪年假', '弹性工作']",1-3年
战略咨询 战略合伙人,广州龙行企业管理咨询有限公司,大专,30K-50K,"['五险一金', '年底双薪', '绩效奖金', '年终分红', '全勤奖']",5-10年
原画讲师w（五险一金+住宿）,广州潭州教育网络科技有限公司,大专,8K-10K,"['五险一金', '包住', '房补', '节日福利']",不限
仓库管理员,广州金中网络技术有限公司,学历不限,3.5K-6K,[],不限
.net开发工程师,广州美网智能科技有限公司,大专,8K-14K,"['年底双薪', '带薪年假', '全勤奖', '节日福利', '员工旅游']",3-5年
采购专员,都昌县兄弟汽车销售有限公司,中专,6K-8K,"['试用期全额', '年终分红', '年底双薪', '五险一金', '全勤奖']",不限
检验员/生产操作员（包住）,广州天极电子科技有限公司,学历不限,4K-6K,"['五险一金', '带薪年假', '绩效奖金', '节日福利', '出国游']",无经验
幕墙门窗项目经理,佛山市万浩装饰工程有限公司,大专,6K-8K,"['绩效奖金', '包吃', '包住', '交通补助', '带薪年假']",5-10年
C++/QT开发工程师,广州壹零软件技术有限公司,学历不限,8K-13K,"['五险一金', '绩效奖金', '带薪年假', '节日福利', '定期团建']",1-3年
普车、普铣技工,广东为尔润智能装备有限公司,学历不限,4.5K-8K,"['五险一金', '绩效奖金', '加班补助', '包吃', '包住']",1-3年
涉外背景调查顾问（周末双休）,广东八方职信科技有限公司,本科,4K-6K,"['五险一金', '绩效奖金', '餐补', '带薪年假', '节日福利']",无经验
展览设计+绩效+提成+年终奖+出国游,圆桌国际展览有限公司,大专,6K-8K,"['社会保险', '带薪年假', '出国游', '全勤奖', '餐补']",1-3年
高薪双休知识产权销售,标局知识产权代理(广州)有限公司,学历不限,10K-15K,"['14薪', '创业公司', '每年多次调薪', '周末双休', '五险一金']",1-3年
咨询师课程顾问,广州中软职业技能培训有限公司,大专,6K-8K,"['五险一金', '绩效奖金', '带薪年假']",不限
