项目专员,赛业(广州)生物科技有限公司,本科,6K-8K,"['五险一金', '年底双薪', '绩效奖金', '交通补助', '餐补']",不限
人事专员,金账本会计服务(广东)有限公司,学历不限,3K-6K,"['五险一金', '每年多次调薪', '公司重点项目', '定期团建', '绩效奖金']",不限
销售（底薪&amp;提成&amp;分红）,广东亿卡付信息技术有限公司,学历不限,4K-6K,"['社保', '绩效奖金', '全勤奖', '员工旅游', '创业公司']",无经验
销售经理,广州市睿盈化妆品有限公司,大专,6K-8K,"['五险一金', '绩效奖金', '加班补助', '全勤奖', '交通补助']",3-5年
外贸运营/阿里巴巴国际站运营/自主网站运营 （提成+五险）双休,广州浩同信息技术有限公司,大专,10K-15K,"['五险一金', '年底双薪', '带薪年假', '绩效奖金', '员工旅游']",1-3年
活动运营（弹性工作）,广州埃自造网络科技有限公司,中专,6K-8K,"['弹性工作', '节日福利', '带薪年假', '社保', '员工旅游']",1-3年
运营督导总监,广州百援精养汽车服务有限公司,大专,8K-12K,"['弹性工作', '绩效奖金', '定期体检']",5-10年
金融销售（底薪4500+各项福利）,宜信普惠信息咨询(北京)有限公司广州中泰国际广场分公司,大专,6K-8K,"['周末双休', '带薪年假', '弹性工作', '五险一金', '餐补']",不限
成本会计,广州市永鸿表业技术发展有限公司,大专,6K-8K,"['定期体检', '员工旅游', '节日福利', '全勤奖', '带薪年假']",3-5年
大客户代表 名校同事+9K底薪+房补快晋升 J10288,居理新房,本科,10K-15K,"['高学历同事', '9k起薪', '500房补', '电商平台', '双线晋升']",不限
销售经理,广州市雄瀚建材有限公司,学历不限,8K-10K,"['五险一金', '不加班', '出国游', '试用期全额', '员工旅游']",1-3年
客户经理+包餐+双休,德晟(广州)投资咨询有限公司,大专,6K-9K,"['周末双休', '包吃', '节日福利', '员工旅游', '绩效奖金']",1-3年
售前顾问,广州市泰富信通科技有限公司,大专,12K-18K,"['全勤奖', '交通补助', '通讯补助', '带薪年假', '绩效奖金']",3-5年
客户经理+带薪培训+内部晋升+免费住宿,广州星火世纪网络科技有限公司,学历不限,5K-10K,"['五险一金', '员工旅游', '弹性工作', '节日福利', '绩效奖金']",不限
设计师/电商设计师,广州小成电子商务有限公司,大专,8K-10K,"['五险一金', '定期体检', '员工旅游', '年底双薪', '包吃']",1-3年
人事主管,广州市高老庄商贸有限公司,大专,6K-8K,"['包吃', '节日福利', '健身俱乐部', '房补']",3-5年
销售精英 名校同事9K底薪+房补+晋升快 J10288,居理新房,本科,10K-15K,"['高学历同事', '9k起薪', '500房补', '电商平台', '双线晋升']",不限
人力资源助理,中国人寿保险股份有限公司广州市黄埔支公司周汉森营业部,大专,4K-6K,"['绩效奖金', '补充医疗保险', '定期体检', '周末双休']",不限
天河区销售储干 底薪5K起  五险一金,深圳市乐有家控股集团有限公司,大专,8K-10K,"['五险一金', '绩效奖金', '房补', '餐补', '通讯补助']",不限
销售代表/餐饮BD,客如云科技(成都)有限责任公司广州分公司,大专,8K-10K,"['五险一金', '绩效奖金', '员工旅游', '每年多次调薪', '节日福利']",1年以下
IOS工程师,深圳菲梵仙子化妆品有限公司,大专,10K-15K,"['五险一金', '股票期权', '年终分红', '绩效奖金', '出国游']",3-5年
管理培训生 管理实习生 应届毕业生,广州星火世纪网络科技有限公司,学历不限,8K-10K,"['五险一金', '绩效奖金', '年终分红', '包住', '弹性工作']",不限
底薪6k买社保/名企直招销售管培生,贝壳找房(北京)科技有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '弹性工作', '定期体检', '节日福利']",不限
产品管理专员,广州市乐华鸿盛贸易有限公司,大专,6K-12K,"['全勤奖', '绩效奖金', '弹性工作', '节日福利', '员工旅游']",1-3年
